chain,address,categories,entity,source,your_category
bitcoin_mainnet,3kqwoby2ouryg7tfjrio5g1sap4oxyknhz,sanctioned,,ground_truth,scam
bitcoin_mainnet,3nibogu4sgomrteiezvlsbcqubptqvacvw,sanctioned,,ground_truth,scam
bitcoin_mainnet,32clkhher8jrurxgrvhuzm63zrkwwpwrma,sanctioned,,ground_truth,scam
bitcoin_mainnet,38f2m11uqbwh525bf7ranvbsaxfrj4cdnb,sanctioned,,ground_truth,scam
bitcoin_mainnet,bc1q90zf48m9tnlzmrefwmpnxnhjkwfnwywksh43a4,scam,,external,scam
bitcoin_mainnet,3gfcr5hmh5pbxk9eudr4tfdbvgexapvxxm,sanctioned,,ground_truth,scam
bitcoin_mainnet,3cbueoet9xqkschq2akj5sgvkcha2aagdq,sanctioned,,ground_truth,scam
bitcoin_mainnet,3h7s4b5cqstrr6sjbsnxhu1urrmz9ggfbv,sanctioned,,ground_truth,scam
bitcoin_mainnet,3capwrm5tbq2vdawurjbcinisa28otec42,sanctioned,,ground_truth,scam
bitcoin_mainnet,3jejhnih22jpzxh8eu51fl9puuwkkpzjfd,sanctioned,,ground_truth,scam
bitcoin_mainnet,3aa2ysjxuodxle3cksmhke1v8twjqayded,sanctioned,,ground_truth,scam
bitcoin_mainnet,1fdggnb3hwdwcicnlfct4ncjtgccymwbcm,sanctioned,,ground_truth,scam
bitcoin_mainnet,3cjgvbdw8akeaaqy2jsngzugvqk8lvhvmd,sanctioned,,ground_truth,scam
bitcoin_mainnet,3mqhofecxqvv8vbjardn1qw3z7bcjnshzy,sanctioned,,ground_truth,scam
bitcoin_mainnet,3mdp83vu3fkrfhpyasagsehkwihbzxjmve,sanctioned,,ground_truth,scam
bitcoin_mainnet,3gp9rzcjwywlgxbaqagqymd8lpwskk1hmn,sanctioned,,ground_truth,scam
bitcoin_mainnet,3m3evjghct1ajvxuumnr2pawg179nnggc3,sanctioned,,ground_truth,scam
bitcoin_mainnet,3g2gcyr7hkgzv2abte8eeirmijefo48udn,sanctioned,,ground_truth,scam
bitcoin_mainnet,3k9qvhddk3xwhqrjjakgrgzgbmg5hxye38,sanctioned,,ground_truth,scam
bitcoin_mainnet,1egge3p8dnt2hvitmvngs4j3siffh2eajn,sanctioned,,ground_truth,scam
bitcoin_mainnet,3qymknvqhpemwtphl8stpfjnqaladbj9vx,sanctioned,,ground_truth,scam
bitcoin_mainnet,3j1twneyjmnyqrvedkwpf5hz9bhmyvx6nl,sanctioned,,ground_truth,scam
bitcoin_mainnet,3jb4mjznhcuqrbeuprkhyzd5unxeq2ntzu,sanctioned,,ground_truth,scam
bitcoin_mainnet,3c2u8pguedspvsyeq4rzwu7d7pitnf58po,sanctioned,,ground_truth,scam
bitcoin_mainnet,37xh7hjcrnvmjvxqbfmphu6pceqkrmjfav,sanctioned,,ground_truth,scam
bitcoin_mainnet,3anpt9hhhzmfsvepesnplkvnvxm6btrhy5,sanctioned,,ground_truth,scam
bitcoin_mainnet,3bsbdzsjzmyi1npddnehyvdzeyknxpasxc,scam,,heuristic,scam
bitcoin_mainnet,3frueds6bdb87u6ngpkr4brtapjydwafka,sanctioned,,ground_truth,scam
bitcoin_mainnet,3j5k2otpzfk2qpm7dbn6sppusweczb2rsb,sanctioned,,ground_truth,scam
bitcoin_mainnet,3qsvsaj25lbwr7tinssrr5ymugzgtgbwaj,sanctioned,,ground_truth,scam
bitcoin_mainnet,34ow3hayyu918kxncmrkf4o8tfe2juaxcw,sanctioned,,ground_truth,scam
bitcoin_mainnet,3ppfdq2dmhp64otmsvixdu7l7tz1rj2jwv,sanctioned,,ground_truth,scam
bitcoin_mainnet,3h5unhyvxuuacxu1ax5ekcmrjmyn2aj5ad,sanctioned,,ground_truth,scam
bitcoin_mainnet,39jj8kzqq4k1x8za9x7c1wgcymdevybpkf,sanctioned,,ground_truth,scam
bitcoin_mainnet,3dnggfxqekwcowhlukqzpg2m3ed4bllwfq,sanctioned,,ground_truth,scam
bitcoin_mainnet,bc1qfgef9hedzx0khkuu2v3l2wpgy5ltxac7xp9dc4,scam,,external,scam
bitcoin_mainnet,3nordod3t7dv1zyxmdrwyxejtkg8q4pptt,sanctioned,,ground_truth,scam
bitcoin_mainnet,38zgxyvwb7nhauj8ygxkuybffkkda1s2bc,sanctioned,,ground_truth,scam
bitcoin_mainnet,3j1ppxjov5g4pdryphfwbjvctmhxphpj86,sanctioned,,ground_truth,scam
bitcoin_mainnet,3hvuzijquej4gbbclvrezgpdfebasvccjg,sanctioned,,ground_truth,scam
bitcoin_mainnet,3lj3h9hldbacmeh5fwyzahp31lj1qn5nj8,sanctioned,,ground_truth,scam
bitcoin_mainnet,3abaewwpgdvrzppw8yau6rhyphdxerxpwy,sanctioned,,ground_truth,scam
bitcoin_mainnet,35zx7ubwiahnb8cb1khfxhskzgipgsbjui,sanctioned,,ground_truth,scam
bitcoin_mainnet,3cewzychwqzftetbh1hvgulmkvje4qd7wb,sanctioned,,ground_truth,scam
bitcoin_mainnet,39zv8ufheyrbcnjywtqjhgnfhgf3pdamhv,sanctioned,,ground_truth,scam
bitcoin_mainnet,35ufvahkgsztgtayselkbxbjgaazcgcawd,sanctioned,,ground_truth,scam
bitcoin_mainnet,329ahnmob6u5yabu2suhdk8tyowp7qvlx1,sanctioned,,ground_truth,scam
bitcoin_mainnet,391g8ahqzwpf3nhy1pjbkf1lagotk49bew,sanctioned,,ground_truth,scam
bitcoin_mainnet,3eyjnxenwhdkep7ouvynnr6euhygq682l1,sanctioned,,ground_truth,scam
bitcoin_mainnet,3dkzr6ebhec1vnjnyatluhropymjifqkyb,sanctioned,,ground_truth,scam
bitcoin_mainnet,3hg1q3ksgcj1nqhn3x1jbwaxna6cxovnxv,sanctioned,,ground_truth,scam
bitcoin_mainnet,3ab1i5kktaiqbqxa3upm3tsjbjqhi3pukk,sanctioned,,ground_truth,scam
bitcoin_mainnet,3hhoi9zoh2klwtmutg6hm2fjpixuchupfi,sanctioned,,ground_truth,scam
bitcoin_mainnet,3a5pyqpmqhytacxnqddp8psiictmmsqurz,sanctioned,,ground_truth,scam
bitcoin_mainnet,3htqn91aqcntd2osxfg5xxdcdoe4nmumnw,sanctioned,,ground_truth,scam
bitcoin_mainnet,3crdik2wcwgjbpiqpcbya42d6dojjbarnx,sanctioned,,ground_truth,scam
bitcoin_mainnet,37xuudixj5tjgsrzvezvyfscstbtemnjd9,sanctioned,,ground_truth,scam
bitcoin_mainnet,3n9ijjbimj3ulw296sgjrfbmcjfvgygsjz,sanctioned,,ground_truth,scam
bitcoin_mainnet,35tt4v1yvd5ewpacyje37lyq6fjuq9cspu,sanctioned,,ground_truth,scam
bitcoin_mainnet,39bo7foykjgbtr8fsspc8exprvzbf7refp,sanctioned,,ground_truth,scam
bitcoin_mainnet,35n7xgaxpna8rwhzupuhyfwzj3wkphzuad,sanctioned,,ground_truth,scam
bitcoin_mainnet,3mdggpnlrbj87yzxphdgmkq18ebz7xhz7b,sanctioned,,ground_truth,scam
bitcoin_mainnet,3bv4znxox8lg8qhndvxzsczkpbo7mb37zp,sanctioned,,ground_truth,scam
bitcoin_mainnet,3juusp6vywfyo9dn69du2gz3srrqhszsv2,sanctioned,,ground_truth,scam
bitcoin_mainnet,3duqncd9agrpdbfbumdc7fsuopk8uspckk,sanctioned,,ground_truth,scam
bitcoin_mainnet,39mdbpycsctlpxme9kkptbyjhqytfmxxcq,sanctioned,,ground_truth,scam
bitcoin_mainnet,3k4r9a1qnznch3oucp8qapypt4vyofbgc1,sanctioned,,ground_truth,scam
bitcoin_mainnet,3edz9nrgwkhtzuadb9kv5n5eqjisx6b8r4,sanctioned,,ground_truth,scam
bitcoin_mainnet,3gq1v1y4t3pckjqod39wj9pbd2xrkjjuxv,sanctioned,,ground_truth,scam
bitcoin_mainnet,3akcuehuxcruzdsbsxh52mq5888g22f3sz,sanctioned,,ground_truth,scam
bitcoin_mainnet,1cpjerwajzdllfbsdg9xiqgxceyws3rxsy,"high_risk,scam",,external,scam
bitcoin_mainnet,34b3j3aw8wq7puvunz9nt9iejs4xpuyftc,sanctioned,,ground_truth,scam
bitcoin_mainnet,3eid6wnfu8mqwmd3sr493rp18up7a2yr5c,sanctioned,,ground_truth,scam
bitcoin_mainnet,339izg7yxhxct2td11gadm4nlmqtoxnjmd,sanctioned,,ground_truth,scam
bitcoin_mainnet,3fodnpftptmep3hdr54tk97pkj8uc92uzk,sanctioned,,ground_truth,scam
bitcoin_mainnet,3exudfzs4yh8adjvnr4mu2yvoepmndb8ir,sanctioned,,ground_truth,scam
bitcoin_mainnet,3d7a9rvadbwnr8j7xur2skab3cqkhbdqzn,sanctioned,,ground_truth,scam
bitcoin_mainnet,3mntwydkmv6v1tfudccfkt5x4eq6hufvkb,sanctioned,,ground_truth,scam
bitcoin_mainnet,1mefq6jgh9lkdvb8hqpxh3amtg2vqrhgso,scam,,heuristic,scam
bitcoin_mainnet,1muchfdpfabx1xdfvzob2t6unj8k6pjaaw,sanctioned,,ground_truth,scam
bitcoin_mainnet,3bhe8nebxq15s693bayvlciltgu1wu1h4r,sanctioned,,ground_truth,scam
bitcoin_mainnet,355zqv41ne5fg7eia8csfutctzrzalcmnm,sanctioned,,ground_truth,scam
bitcoin_mainnet,34npj7aaae5szpqpnb3p523e2imkdbwzfj,sanctioned,,ground_truth,scam
bitcoin_mainnet,32vze4aep5esnvqmomwdwbgbpzcbdaa47c,sanctioned,,ground_truth,scam
bitcoin_mainnet,17e2fmcnly357fuf4fuhtfjpqqsmyitlyf,sanctioned,,ground_truth,scam
bitcoin_mainnet,3h8ihy4z9fb9vdakw3ydhmtquzmxvohz3t,sanctioned,,ground_truth,scam
bitcoin_mainnet,3csg14fabjbazv7buqvtckxjnal9zxyff9,sanctioned,,ground_truth,scam
bitcoin_mainnet,3dkstktekhr3cplug5wpst7v3nc5e3f4ob,sanctioned,,ground_truth,scam
bitcoin_mainnet,3nlkuhv3xglewpdcub5yvzmpm1nbmm7lbs,sanctioned,,ground_truth,scam
bitcoin_mainnet,3fhtaukvfsg3dzmwq6xfyr8scpxmygzjsa,sanctioned,,ground_truth,scam
bitcoin_mainnet,1kajech7yzkbygfwfaptwprjxk9wmvfej7,scam,,external,scam
bitcoin_mainnet,1q18tlccg39hreugrfpqytaezhxvfhwbzg,scam,,external,scam
bitcoin_mainnet,3ejhckggkxqwtydsbmyjajstpwu798yddu,sanctioned,,ground_truth,scam
bitcoin_mainnet,3m5ftmrktw44piyf5oh47dfwly7mpxcoww,sanctioned,,ground_truth,scam
bitcoin_mainnet,31jvq522vxgmub7hwnhbn8kvrnm44qmqxx,sanctioned,,ground_truth,scam
bitcoin_mainnet,38xmm13ftvnx7zrh4zrqngwjmzvj6s9jjx,sanctioned,,ground_truth,scam
bitcoin_mainnet,3pwotk73n9yebfubv8aybroqepsbut93sx,sanctioned,,ground_truth,scam
bitcoin_mainnet,3dzxqany4hplc1ydxhje6rakshdrkh1sct,sanctioned,,ground_truth,scam
bitcoin_mainnet,3dzanrtpwzbyyfzkmcux59yvcwgkfx2fjh,sanctioned,,ground_truth,scam
bitcoin_mainnet,3al9spglvediyhzvhbjkqbwtsc2vqfaost,sanctioned,,ground_truth,scam
bitcoin_mainnet,382jdtewrku6qbr5acbqrvpneukfvh3igt,sanctioned,,ground_truth,scam
bitcoin_mainnet,37mzhmfrghyfi4yj18zsmv6mbhdakkuwti,sanctioned,,ground_truth,scam
bitcoin_mainnet,36sakwygckz5jcwy4jigdaal2vxa6vd9uk,sanctioned,,ground_truth,scam
bitcoin_mainnet,3bmgxxgtyfx18b9dmnyrdfqzzp5boumqab,sanctioned,,ground_truth,scam
bitcoin_mainnet,3mechifuyzornqsdxglnzyivnffoeuaxjh,sanctioned,,ground_truth,scam
bitcoin_mainnet,37wgnawri6mc4x2dfbvekdgqi5ponokwec,sanctioned,,ground_truth,scam
bitcoin_mainnet,3paijxuw69xsvbdhcfden6gvqsetfwhxb1,sanctioned,,ground_truth,scam
bitcoin_mainnet,39ue5dcguizdeuoppcwrs9zuvtrpqrndzy,sanctioned,,ground_truth,scam
bitcoin_mainnet,3lo1nwgxp9nvbpetbfh9x6umb8rhos5ur8,sanctioned,,ground_truth,scam
bitcoin_mainnet,3aqtckcyotnywkmtfdftcse5975u7cyyqc,sanctioned,,ground_truth,scam
bitcoin_mainnet,35zx4u6ywmpaaa99agymyrbtqse8bkvkct,sanctioned,,ground_truth,scam
bitcoin_mainnet,1l4hjvbr9webvqydhyugtz8ursfnrbuvw2,sanctioned,,ground_truth,scam
bitcoin_mainnet,3mjtbqpcdyozpgdlrckqura1nmlhemjdgy,sanctioned,,ground_truth,scam
bitcoin_mainnet,3qdsbug3ljnz7mk1gq1dzzgupc6n5eztmd,sanctioned,,ground_truth,scam
bitcoin_mainnet,33ifsvz82vabmjxcmvrc8dtfcrbd7llbhz,sanctioned,,ground_truth,scam
bitcoin_mainnet,1g7iht91anwqjvgl2cinmwwcgchz78o3jb,sanctioned,,ground_truth,scam
bitcoin_mainnet,3knnk9vdtkrslpcgjfgyyzfhkmexh9fskw,sanctioned,,ground_truth,scam
bitcoin_mainnet,35yesllvk6db9xnudxtbruskxxbh9jawad,sanctioned,,ground_truth,scam
bitcoin_mainnet,3h2by1fatnvcf1ffubgm2ngx9qa6drfsom,sanctioned,,ground_truth,scam
bitcoin_mainnet,3hezm1wpsglz9tary78mnupqoqa7scckac,sanctioned,,ground_truth,scam
bitcoin_mainnet,3kjdivcfkmg7bthwycre7mjrrot7o1t9ms,sanctioned,,ground_truth,scam
bitcoin_mainnet,39ear3umttffefrjesn8a71upvgk3h2vzx,sanctioned,,ground_truth,scam
bitcoin_mainnet,3njf7chxpitnr4ddferohyk2qnwbvtn4l8,sanctioned,,ground_truth,scam
bitcoin_mainnet,bc1q2j5ptv56p7vmudjlsr5a5kr0l6pee20kmnhgjw,scam,,external,scam
bitcoin_mainnet,365wwgqgtluvfqmdxtgvcblpx9vy1xxjf4,sanctioned,,ground_truth,scam
bitcoin_mainnet,3hwwqszmfg5nncar8zxav7wxmb3ssv5gwv,scam,,heuristic,scam
bitcoin_mainnet,3ezf253b69jdkbkxbwgvhckxpgcxj4x8wh,sanctioned,,ground_truth,scam
bitcoin_mainnet,32b1abkquotjdctv8anupnromufuuka8sy,sanctioned,,ground_truth,scam
bitcoin_mainnet,bc1q7hxrmvxsc2zr5x34fzwdx6440at94xkzna3rj7,scam,,external,scam
bitcoin_mainnet,38xrtwiipvxedq4brhhjb2x1tnrsyfvzpi,sanctioned,,ground_truth,scam
bitcoin_mainnet,15vktxyilaxoaujhwxyih6fgatcl3qnujs,sanctioned,,ground_truth,scam
bitcoin_mainnet,349owtnlqqbdnhrdcpp1mttejkjxaryxfs,sanctioned,,ground_truth,scam
bitcoin_mainnet,3fq43d1kf157pdbnn94hbngzhpfdvbrkjc,sanctioned,,ground_truth,scam
bitcoin_mainnet,3qywnraeh78vqy9ic7jppc1bc7g1ge2eri,sanctioned,,ground_truth,scam
bitcoin_mainnet,bc1q3l2n4vxsmxjc6a4vl67kx4834pxz5z34cvvvud,"ransom,scam",,external,scam
bitcoin_mainnet,32bpivdspqi6zs3nu6kzfqgcdsvkg5vxwq,sanctioned,,ground_truth,scam
bitcoin_mainnet,32ppqphy1axfs2bfpbpetzea5ibwtjwuwf,sanctioned,,ground_truth,scam
bitcoin_mainnet,3mdakxz64jkaoehrn3me4ubbbztfdgzc64,sanctioned,,ground_truth,scam
bitcoin_mainnet,3fvymgqgfzerwjxybr68m63sjngft9qoov,sanctioned,,ground_truth,scam
bitcoin_mainnet,3czjquudvpb3yvlxgiakujptx71gaufegm,sanctioned,,ground_truth,scam
bitcoin_mainnet,3bwdxgzfskauibf2xwtclbyubvwst2szyj,sanctioned,,ground_truth,scam
bitcoin_mainnet,33ryeixcw5ckuztwuq29tlaikgjmpjqypb,sanctioned,,ground_truth,scam
bitcoin_mainnet,3khadhyiejecopkzrssns4q9vucrx4mjk7,sanctioned,,ground_truth,scam
bitcoin_mainnet,37xa1jkbgkcj2zyn55cslievkrggpkimha,sanctioned,,ground_truth,scam
bitcoin_mainnet,3csiywdphinqcwgyv61ggq8s6fkhvjjjsa,sanctioned,,ground_truth,scam
bitcoin_mainnet,39pt8ud1c9dvzpk1355qq2ubjfzypu8ysj,sanctioned,,ground_truth,scam
bitcoin_mainnet,3psikbhlxbhku4c9kdgprj1hsjw2fjveey,sanctioned,,ground_truth,scam
bitcoin_mainnet,3am4vbtgqw1jqmxjrrp5sd58bokf6yxbw2,scam,,heuristic,scam
bitcoin_mainnet,3ktwxe6ojqafyy5phy9mhjurh3hwnsdaim,sanctioned,,ground_truth,scam
bitcoin_mainnet,3qffic33rv3jat5dxphpbfy5ive6frjdsu,sanctioned,,ground_truth,scam
bitcoin_mainnet,31skzav7megf4zugpprcsr6vmijhtg8tzn,sanctioned,,ground_truth,scam
bitcoin_mainnet,3p1rye7cpc3mnw6vdesmm9qdmc5cu4pnxy,sanctioned,,ground_truth,scam
bitcoin_mainnet,3p1uclx2czgefzyn8z1wvneffg82pvjtj7,sanctioned,,ground_truth,scam
bitcoin_mainnet,32ubbrzr6p16gxwtmaexcs75o17lpwdkal,sanctioned,,ground_truth,scam
bitcoin_mainnet,3pu47fdk7uecbygczkg9hkw6qizepggylm,sanctioned,,ground_truth,scam
bitcoin_mainnet,3ale3swcpy4d8y81woars7p4m5klikvffm,sanctioned,,ground_truth,scam
bitcoin_mainnet,3pklmpc8yvbwtqtkheg6ps4mmvn9fjyiit,sanctioned,,ground_truth,scam
bitcoin_mainnet,36imiizscr5c61sa3bsssgyngvzssmpbqa,sanctioned,,ground_truth,scam
bitcoin_mainnet,34bfoznpqqfyae4vnm7a7lzkputrshchcb,sanctioned,,ground_truth,scam
bitcoin_mainnet,3c6e4spbsrjaj539fcrwmjduejavy6q9et,sanctioned,,ground_truth,scam
bitcoin_mainnet,3mcgs5vucdhhgadcndp656zp2hnpdpb2hv,sanctioned,,ground_truth,scam
bitcoin_mainnet,32zumrsbxfzgqc45qe7icxwykyhumppjqh,sanctioned,,ground_truth,scam
bitcoin_mainnet,1hpsvkfvsgmaottaknkbustyz7a8hqfjsg,"ransom,scam",,external,scam
bitcoin_mainnet,3c1l43wehxrnckwefcpj13w24zbrp9mveh,sanctioned,,ground_truth,scam
bitcoin_mainnet,3lmwah5wjckodskytswzww8ttuv1lrsteg,sanctioned,,ground_truth,scam
bitcoin_mainnet,39dcdckvjz53k1ox9rp7p6jtm9akdydvfl,sanctioned,,ground_truth,scam
bitcoin_mainnet,355epnxnndnrbfmncz52aklplxdkzcwnt6,sanctioned,,ground_truth,scam
bitcoin_mainnet,3johwn3lpaogpm5ewgasaxfy5mxbbndpai,sanctioned,,ground_truth,scam
bitcoin_mainnet,32s2nlgwjcuv9s48javxwvai493icw141e,sanctioned,,ground_truth,scam
bitcoin_mainnet,3d21rkpxgmuz687xcdjdsye7uewhrwi1fs,sanctioned,,ground_truth,scam
bitcoin_mainnet,1dpuz9vu5aam4zzylwljre77mobxrblaym,scam,,external,scam
bitcoin_mainnet,3daxe3kow43zghuzhcfkbftiq4m4ubewqd,sanctioned,,ground_truth,scam
bitcoin_mainnet,3fv9h22jwgnxxv2f1jwcq5lodztgqqedh6,sanctioned,,ground_truth,scam
bitcoin_mainnet,1mcxibzcc1krtw7doyqpwsgxzri7icoxas,"ransom,scam",,external,scam
bitcoin_mainnet,3j5mfzsmc3driafbk8ox9mae9dfvcbqzvf,sanctioned,,ground_truth,scam
bitcoin_mainnet,3fo5nnhfwlv4uactdhmk49ecyuuhux49vn,sanctioned,,ground_truth,scam
bitcoin_mainnet,32rqr9q13n2k24y8ncwuyzkss6hwrgeipn,sanctioned,,ground_truth,scam
bitcoin_mainnet,3hhovauui9lkhebqutzderwwdqdqamgtrm,sanctioned,,ground_truth,scam
bitcoin_mainnet,3cf3uaoelotzyynkrezh3xhuv8he1bhbqr,sanctioned,,ground_truth,scam
bitcoin_mainnet,35co4tqy1je6sxrzylggp4iekmuvya2ju4,sanctioned,,ground_truth,scam
bitcoin_mainnet,3mvxj6z343jf2vr3wtmshzsjstzllyexys,sanctioned,,ground_truth,scam
bitcoin_mainnet,3ac9bk4lue2vjanjpllfq2ex7kwbgzgsdq,sanctioned,,ground_truth,scam
bitcoin_mainnet,1l2xkntr8e5xyu75kg355w1ugziltftf87,scam,,external,scam
bitcoin_mainnet,3mupafugbykyjsfgftfxnrvakhywnkqfj7,sanctioned,,ground_truth,scam
bitcoin_mainnet,3enz62cwslqfmggfmuiphusjdbc341nzg6,sanctioned,,ground_truth,scam
bitcoin_mainnet,39wkrwuhdjgaafb7wffcomd4odujrj4pfi,sanctioned,,ground_truth,scam
bitcoin_mainnet,3cyqxbq1ou3h4wwma9q1r4xjymmu9zzqxh,sanctioned,,ground_truth,scam
bitcoin_mainnet,3nviabusmdwmc9qwgdg6kel1gfes82idmr,sanctioned,,ground_truth,scam
bitcoin_mainnet,3lz95dwzerexyhyjajsf6hcsgs4ajotq9r,sanctioned,,ground_truth,scam
bitcoin_mainnet,35175x2xrzoqctccfnygq7p2ntyrcefwpm,sanctioned,,ground_truth,scam
bitcoin_mainnet,1dm19fq1we1tbho1gq7f2e8mmgo1xrtmgn,"high_risk,ransom",,external,scam
bitcoin_mainnet,3b8j84vyzjkp4tnsyxat47exemc1k3skb1,sanctioned,,ground_truth,scam
bitcoin_mainnet,3kp9depkki1x6jwmnvayok8zlltmrvcddu,sanctioned,,ground_truth,scam
bitcoin_mainnet,35r5buelse72znu3hjdqdzrfqwks6kmteu,sanctioned,,ground_truth,scam
bitcoin_mainnet,3g4pltdafmrszkvenajcqyjtsgcwv6czbh,sanctioned,,ground_truth,scam
bitcoin_mainnet,369xc9n99u4zbw8neagxklui8m7nbtlvrc,sanctioned,,ground_truth,scam
bitcoin_mainnet,3bgpj3n8rmogfxe1diyu4ahnf482cz3dby,sanctioned,,ground_truth,scam
bitcoin_mainnet,3pcmnmuo2v6msfpjwpvuykhn7nuotijxys,sanctioned,,ground_truth,scam
bitcoin_mainnet,39ua8pcylfp7b6t8d24rczklrntzbeolh1,sanctioned,,ground_truth,scam
bitcoin_mainnet,3ktqshd4nryubbkqgxnenfprhld2ibrvmk,sanctioned,,ground_truth,scam
bitcoin_mainnet,3diwgwigcfy85vp3oombzvfjvwxqjyzftk,sanctioned,,ground_truth,scam
bitcoin_mainnet,34mfky6qvevbwja8yx4net6h2bv3kkyx8s,sanctioned,,ground_truth,scam
bitcoin_mainnet,3nwd2mbdhgnxx7ytgycqrvvincae4tcxpn,sanctioned,,ground_truth,scam
bitcoin_mainnet,33cthffhws2vq9xsjodrbw51yzxjg6gb9h,sanctioned,,ground_truth,scam
bitcoin_mainnet,3lg3wurn9xmkos8ae8wbhybk7glrt6jrv5,sanctioned,,ground_truth,scam
bitcoin_mainnet,36afahmkx4t6gg3xczz2usgmsjeajdc77k,sanctioned,,ground_truth,scam
bitcoin_mainnet,3lv8djpwctq5pcvxfkphbwxwdcortth8lg,sanctioned,,ground_truth,scam
bitcoin_mainnet,3e8nokgwa82i4hsko47gppyw2xdrmlm6xw,sanctioned,,ground_truth,scam
bitcoin_mainnet,3dko1wd2auac3i1pqhc2qpv5ttthjukopq,sanctioned,,ground_truth,scam
bitcoin_mainnet,3h4mnd9su3fd2pcekt2zysv4ljmzf8pvik,sanctioned,,ground_truth,scam
bitcoin_mainnet,3dtt9qwup6d1sxkrseyvmaaangtfsukqwt,sanctioned,,ground_truth,scam
bitcoin_mainnet,33a9gzvsvlsjxkbxparespz5qnqnut87q1,sanctioned,,ground_truth,scam
bitcoin_mainnet,35ibgswm4bgtlof9wb3w6wdo3rykywqvxm,sanctioned,,ground_truth,scam
bitcoin_mainnet,373dxvgervgsqkzk5pxzpiyzpmsmzoqpew,sanctioned,,ground_truth,scam
bitcoin_mainnet,349r5nmh6ntksgygyknfzyaqfei5zs457q,sanctioned,,ground_truth,scam
bitcoin_mainnet,3ew1wlujxfpxjutmy3oanfkm9ovnuwtmav,sanctioned,,ground_truth,scam
bitcoin_mainnet,39zkemmwmdkurwjkvjfropxbdbrsbhuaxd,sanctioned,,ground_truth,scam
bitcoin_mainnet,3cfthyfvq3qwvdwecddqzp4woppsbj8c2r,sanctioned,,ground_truth,scam
bitcoin_mainnet,3pozeumv3ipw1de8qvdjeo7xsqezlwmw1e,sanctioned,,ground_truth,scam
bitcoin_mainnet,36ezhkj6k1nnpnjtktszwzdhr2wefnfyih,sanctioned,,ground_truth,scam
bitcoin_mainnet,3g7qm8sm857tvevtsjgq1kjvqexlzhs2z9,sanctioned,,ground_truth,scam
bitcoin_mainnet,1pmopuy8yc4nseawsumbe57hzs7h4cfdmc,sanctioned,,ground_truth,scam
bitcoin_mainnet,32cjqg3pu5dav4xbays7jynk1kvyhx33jm,sanctioned,,ground_truth,scam
bitcoin_mainnet,3pytupwnydu1dfarusoawncjwnz6z9qk9h,sanctioned,,ground_truth,scam
bitcoin_mainnet,3nbdbes2xkxfuhw9k8krepm2qoodvopgwo,sanctioned,,ground_truth,scam
bitcoin_mainnet,32hfte9lixvjnsx4kvz6pkewv1tszz4kcz,sanctioned,,ground_truth,scam
bitcoin_mainnet,3ju3pugdyxs5xo63pudpl4uupaikfid2cm,sanctioned,,ground_truth,scam
bitcoin_mainnet,3gwswm5nfzgxzqpbmhkwbcgqvfgt5izbel,sanctioned,,ground_truth,scam
bitcoin_mainnet,39jipvgay3q8fvcw2tcyx3tgig4k5im2nh,sanctioned,,ground_truth,scam
bitcoin_mainnet,36hx3pfn7yd2pvamdpcvuzvbmoja28djqz,sanctioned,,ground_truth,scam
bitcoin_mainnet,36189dyoerccys4c2rc2rkr7xsbagsbj17,sanctioned,,ground_truth,scam
bitcoin_mainnet,3ngwgabwt3lbrrxzl5tcfzuygjk1a4gqyy,sanctioned,,ground_truth,scam
bitcoin_mainnet,3nxawn83hst7mv9ofr5yb3o3ras9kqgmnj,sanctioned,,ground_truth,scam
bitcoin_mainnet,3k7f31uhr8rtkiemcqz2bmn8itlqr7qzhx,sanctioned,,ground_truth,scam
bitcoin_mainnet,3apzjrqduduae7tkflfdhairyvswk9qxtt,sanctioned,,ground_truth,scam
bitcoin_mainnet,3gz6z7dkatycqysnqr1rcn5zmqudzr4bvn,sanctioned,,ground_truth,scam
bitcoin_mainnet,3hxo8wmfyulpnrksrr4hcgpdxsypdozdnr,sanctioned,,ground_truth,scam
bitcoin_mainnet,3pvcychmarz1cl41dajebak2faogwnfbyq,sanctioned,,ground_truth,scam
bitcoin_mainnet,3hrj4eehkvj3kd5qctmfwybvwomtyy5aln,sanctioned,,ground_truth,scam
bitcoin_mainnet,3aqcpl29xmfkmonjssn7r3e4obmb5wpcwc,scam,,heuristic,scam
bitcoin_mainnet,3lat5h33gkffp9hzlfahqxwre8ky4aparr,sanctioned,,ground_truth,scam
bitcoin_mainnet,3aeoqwr4kqkcbcpu8kdhmb6drcasw6mhtf,sanctioned,,ground_truth,scam
bitcoin_mainnet,3bmhockwunavayomag52cf96x3gercujgt,sanctioned,,ground_truth,scam
bitcoin_mainnet,3jjg2t6ar85ykrluf4vnnn5udv3b9lmqwn,sanctioned,,ground_truth,scam
bitcoin_mainnet,3le3gv5gvkeugy2sb7rfxvqon5zbbl3pfq,sanctioned,,ground_truth,scam
bitcoin_mainnet,3qidr15jmxjaawydzuvcbvgwqkbl1ptr7m,sanctioned,,ground_truth,scam
bitcoin_mainnet,3byytntdp78bkttkfaapohcheieplpfdji,sanctioned,,ground_truth,scam
bitcoin_mainnet,3ckj7we1rnij3vjqeonxjwbj5t9ckyxepm,sanctioned,,ground_truth,scam
